date,AAPL,MSFT,NVDA,AVGO,AMD,JPM,BAC,GS,MS,C,XOM,CVX,COP,SLB,EOG,LLY,JNJ,MRK,ABBV,UNH,CAT,HON,UNP,UPS,LMT,XLK,XLF,XLE,XLV,XLI,SPY
2024-06-27,10639437013.4,6692417912.55,31058193972.93,5005382355.56,5343406579.48,1569379932.0,1141040557.25,1258996811.36,520548353.77,678750934.25,1912286100.3000002,870433685.92,438310384.8,467507633.5500001,215059114.95,1741575193.6,835977979.8000001,1547895398.54,845069813.9100001,1374291747.32,641839610.3,410081284.98,364371857.46,503136460.29,406866025.83,896581404.0,1041313062.6899999,707508333.6,676393209.33,584870489.28,19051958506.79
2024-06-28,17350184766.4,12652580169.25,38569614583.62,11129763550.789999,9105156634.470001,3084293281.2599998,2014608010.7500002,1729956189.28,880195597.98,1262988471.74,2827780281.44,1764595918.8000002,822569031.48,599250306.34,507055840.83000004,3014072491.22,1509527325.6,7051006468.4,4163753313.28,11498907975.66,2928222808.2000003,1025924315.64,790237938.6,904296041.5999999,1621992138.3000002,1411862744.6699998,1809546680.8999999,1169699328.9,1115937644.25,1193884221.25,41245394884.020004
2024-07-01,13060348413.0,8040199102.820001,35089796402.1,7788327932.000001,7937686156.2699995,2096207993.6,1070653596.5000001,857615673.9000001,734527799.16,972349804.42,1376110401.36,873567232.72,448863228.71999997,394236770.42,315854469.36,2289688546.92,753267151.28,1474752356.9,853033901.13,2236980427.5,970801137.68,452965973.65,381662073.52000004,362266916.65000004,262378097.28,1057015676.76,1487899395.6000001,1119226737.6000001,950542825.62,1206382193.28,21456851114.82
2024-07-02,12755488995.02,6409734184.719999,26358811687.260002,5379556867.52,9335601270.0,1628501238.45,1425559892.74,694455452.5600001,555133907.0500001,704050919.8800001,1509212400.3000002,1130797635.0,437782921.56,370146320.67,288079103.2,4145876165.69,801802686.13,720978122.8,942787227.6,1650063260.16,694795808.56,406860964.54999995,345133838.5,439847477.72999996,233981651.00000006,810189984.96,1123510199.92,1149156134.75,1087374164.8,822965246.84,22031796554.46
2024-07-03,8279279411.55,4576750079.099999,27676275947.4,6908894462.040001,4422170493.400001,1160509438.25,699417239.4,465072706.8,311818392.0,423765261.26000005,887430817.2800001,511532155.16,266983482.95999998,314870900.73,229975612.09,2764681402.7000003,472932613.33,503658495.9,577963950.08,1096966586.8999999,447044560.41,230885381.04000002,275141714.34,208728971.85000002,145999276.48999998,725430023.88,877255329.7499999,745058501.91,1096813184.5,665199530.38,18082324320.06
2024-07-05,13647369931.880001,7463084713.64,26772312183.39,7691609714.040001,10615997873.7,1655872755.6899998,870670223.0999999,740601897.75,361814354.01,461891418.16,1417335754.8300002,953427327.19,471316856.09999996,365172584.58,419122599.54,2631768461.1400003,715850982.5600001,857205561.6,962113987.5,1707222463.35,748924321.2,287586048.96000004,373638991.88,441225600.29999995,291776859.28000003,775676936.88,888539146.1,1055285528.0999999,699463553.9499999,771759252.0,22932969080.399998
2024-07-08,13400349845.82,6025617688.96,29892889236.6,6203658614.440001,10561470305.72,1785958686.75,1011168201.9600002,1017044287.98,388683180.06,658630706.7600001,1482444789.68,769877365.62,470915508.78000003,252818864.64000002,330605521.03,2165994378.0,764306384.7600001,721912549.08,534104240.96000004,1679254865.82,629504613.34,388935095.40999997,397992964.34,375746489.19,206735954.88,898847779.1,1150161140.79,877064162.4000001,577130546.25,898821434.47,19968613985.76
2024-07-09,10985155814.52,7903130318.64,36992402526.2,6546254276.160001,7678834270.8,1851312754.8899999,1436945083.78,2125046488.62,727770762.51,1123386959.75,1300710483.0,810777019.2200001,384763321.46999997,304650169.6,359382269.1,2250585952.5,866051416.1500001,798905926.44,709792112.8000001,1504287261.21,618230627.84,289654396.2,335708607.78000003,418495839.48,247217003.4,1015719300.04,1383464072.0,847015377.6,1208394663.45,558017973.0,15137537595.28
2024-07-10,14564758212.84,8468980852.5,33284453266.53,6992672158.060001,16571697745.68,1712747238.6000001,1049901830.76,929409119.73,579732730.0799999,652879445.4200001,1118360600.0,839496854.1,435175228.29,386571389.12,231655226.38,2518800235.56,909004656.21,584063857.0,653520330.8199999,1597242856.15,953959790.72,383919940.8,411281817.25,384014026.7,302199892.17,1037469397.12,1191672879.54,862922890.72,781646268.56,840817012.8,21618382664.36
2024-07-11,14662942029.189999,10475349044.5,47208658460.6,8693968158.900002,10745980440.8,2208285749.7,1412889511.0,1078293857.65,811897992.96,1321003810.5300002,1481484405.0,1292122471.6399999,665575299.0799999,288151465.05,307967132.34000003,2665930936.32,950548892.4000001,909060263.46,626627230.4499999,1782911591.28,998798346.29,579827726.6,347175917.76,476462960.64000005,521527671.6,1632869919.09,1934713397.76,1023287449.1800001,1133180587.35,1365787975.53,29422019687.36
